Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration
org.keycloak:keycloak-services,CVE-2023-0264,HIGH,1.0-alpha-1-12062013,21.0.0,2013-12-06 06:03:15,2023-02-23 00:55:44,"3365 days, 18:52:29"
org.keycloak:keycloak-services,CVE-2023-6484,MODERATE,1.0-alpha-1-12062013,23.0.4,2013-12-06 06:03:15,2024-01-08 05:31:25,"3684 days, 23:28:10"
org.keycloak:keycloak-services,CVE-2014-3655,MODERATE,1.0-alpha-1-12062013,1.0.1.Final,2013-12-06 06:03:15,2014-09-18 05:40:52,"285 days, 23:37:37"
org.keycloak:keycloak-services,CVE-2014-3652,MODERATE,1.0-alpha-1-12062013,1.0.5.Final,2013-12-06 06:03:15,2015-01-22 10:18:26,"412 days, 4:15:11"
org.keycloak:keycloak-services,CVE-2014-3709,HIGH,1.0-alpha-1-12062013,1.0.2.Final,2013-12-06 06:03:15,2014-10-08 05:26:11,"305 days, 23:22:56"
org.kairosdb:kairosdb,CVE-2019-19040,MODERATE,0.9.4,1.2.1-1,2014-07-07 14:41:14,2018-03-31 12:17:08,"1362 days, 21:35:54"
org.keycloak:keycloak-authz-client,CVE-2019-10169,HIGH,2.0.0.CR1,7.0.1,2016-06-23 07:35:13,2019-10-21 01:21:01,"1214 days, 17:45:48"
org.keycloak:keycloak-oidc-client-adapter-pom,CVE-2020-10734,LOW,1.9.0.CR1,17.0.1,2016-02-04 06:43:09,2022-03-23 01:04:16,"2238 days, 18:21:07"
org.keycloak:keycloak-parent,CVE-2021-3513,HIGH,1.0-alpha-1-12062013,12.0.4,2013-12-06 06:02:08,2021-02-28 23:11:30,"2641 days, 17:09:22"
org.keycloak:keycloak-parent,CVE-2022-2668,HIGH,1.0-alpha-1-12062013,19.0.1,2013-12-06 06:02:08,2022-07-29 03:36:28,"3156 days, 21:34:20"
org.keycloak:keycloak-parent,CVE-2022-4137,HIGH,1.0-alpha-1-12062013,20.0.4,2013-12-06 06:02:08,2023-02-19 23:31:51,"3362 days, 17:29:43"
org.keycloak:keycloak-parent,CVE-2020-1758,MODERATE,1.0-alpha-1-12062013,9.0.3,2013-12-06 06:02:08,2020-04-14 02:17:03,"2320 days, 20:14:55"
org.keycloak:keycloak-parent,CVE-2021-3461,HIGH,1.0-alpha-1-12062013,13.0.1,2013-12-06 06:02:08,2021-05-25 02:21:47,"2726 days, 20:19:39"
org.keycloak:keycloak-parent,CVE-2022-3782,CRITICAL,1.0-alpha-1-12062013,20.0.1,2013-12-06 06:02:08,2022-11-07 11:53:30,"3258 days, 5:51:22"
org.keycloak:keycloak-parent,CVE-2017-12158,MODERATE,1.0-alpha-1-12062013,3.4.0.CR1,2013-12-06 06:02:08,2017-11-08 04:07:29,"1432 days, 22:05:21"
org.keycloak:keycloak-parent,CVE-2020-1725,MODERATE,1.0-alpha-1-12062013,12.0.4,2013-12-06 06:02:08,2021-02-28 23:11:30,"2641 days, 17:09:22"
org.keycloak:keycloak-parent,CVE-2023-6927,MODERATE,1.0-alpha-1-12062013,23.0.3,2013-12-06 06:02:08,2023-12-15 05:35:22,"3660 days, 23:33:14"
org.keycloak:keycloak-parent,CVE-2020-1718,MODERATE,1.0-alpha-1-12062013,7.0.1,2013-12-06 06:02:08,2019-10-21 01:10:40,"2144 days, 19:08:32"
org.keycloak:keycloak-parent,CVE-2020-10758,HIGH,1.0-alpha-1-12062013,11.0.0,2013-12-06 06:02:08,2020-07-22 03:06:14,"2419 days, 21:04:06"
org.keycloak:keycloak-parent,CVE-2017-12159,HIGH,1.0-alpha-1-12062013,3.4.0.CR1,2013-12-06 06:02:08,2017-11-08 04:07:29,"1432 days, 22:05:21"
org.keycloak:keycloak-parent,CVE-2018-14655,MODERATE,1.0-alpha-1-12062013,4.3.0.Final,2013-12-06 06:02:08,2018-08-15 11:12:43,"1713 days, 5:10:35"
org.keycloak:keycloak-parent,CVE-2018-14657,HIGH,1.0-alpha-1-12062013,4.5.0.Final,2013-12-06 06:02:08,2018-09-26 09:41:17,"1755 days, 3:39:09"
org.keycloak:keycloak-parent,CVE-2022-2256,MODERATE,1.0-alpha-1-12062013,19.0.1,2013-12-06 06:02:08,2022-07-29 03:36:28,"3156 days, 21:34:20"
org.keycloak:keycloak-parent,CVE-2020-1717,LOW,1.0-alpha-1-12062013,7.0.1,2013-12-06 06:02:08,2019-10-21 01:10:40,"2144 days, 19:08:32"
org.keycloak:keycloak-parent,CVE-2020-14366,HIGH,1.0-alpha-1-12062013,11.0.3,2013-12-06 06:02:08,2020-11-05 05:10:52,"2525 days, 23:08:44"
org.keycloak:keycloak-parent,CVE-2017-12160,HIGH,1.0-alpha-1-12062013,3.3.0.CR2,2013-12-06 06:02:08,2017-09-12 02:51:32,"1375 days, 20:49:24"
org.keycloak:keycloak-parent,CVE-2020-10748,MODERATE,1.0-alpha-1-12062013,10.0.1,2013-12-06 06:02:08,2020-05-08 02:15:37,"2344 days, 20:13:29"
org.keycloak:keycloak-parent,CVE-2020-1694,MODERATE,1.0-alpha-1-12062013,9.0.3,2013-12-06 06:02:08,2020-04-14 02:17:03,"2320 days, 20:14:55"
org.keycloak:keycloak-parent,CVE-2022-3916,MODERATE,1.0-alpha-1-12062013,20.0.1,2013-12-06 06:02:08,2022-11-07 11:53:30,"3258 days, 5:51:22"
org.keycloak:keycloak-parent,CVE-2019-14909,HIGH,7.0.0,7.0.1,2019-08-24 04:17:38,2019-10-21 01:10:40,"57 days, 20:53:02"
org.keycloak:keycloak-parent,CVE-2019-14910,CRITICAL,7.0.0,7.0.1,2019-08-24 04:17:38,2019-10-21 01:10:40,"57 days, 20:53:02"
org.keycloak:keycloak-parent,CVE-2021-20222,HIGH,9.0.0,12.0.2,2020-02-17 03:50:39,2021-01-18 06:56:51,"336 days, 3:06:12"
org.keycloak:keycloak-parent,UNKNOWN,MODERATE,10.0.0,17.0.1,2020-04-29 01:12:10,2022-03-23 01:09:00,"692 days, 23:56:50"
org.jsoup:jsoup,CVE-2022-36033,MODERATE,0.2.1b,1.15.2,2010-02-05 05:51:52,2022-07-03 23:43:15,"4531 days, 17:51:23"
org.jsoup:jsoup,CVE-2021-37714,HIGH,0.2.1b,1.14.1,2010-02-05 05:51:52,2021-07-09 19:19:12,"4172 days, 13:27:20"
org.jsoup:jsoup,CVE-2015-6748,MODERATE,1.6.0,1.8.2,2011-06-12 23:50:20,2015-04-13 21:44:19,"1400 days, 21:53:59"
org.jodd:jodd-json,CVE-2018-21234,CRITICAL,3.6-RC1,5.0.3,2014-07-31 15:46:58,2018-07-11 07:04:19,"1440 days, 15:17:21"
org.jpmml:pmml-model,UNKNOWN,HIGH,1.0.0,1.4.2,2012-12-02 06:11:10,2018-06-17 11:45:23,"2023 days, 5:34:13"
org.jvnet.hudson.plugins:dry,CVE-2018-1000010,HIGH,1.0,2.12,2009-01-05 08:14:52,2011-01-27 07:42:27,"751 days, 23:27:35"
org.jvnet.hudson.plugins:dry,CVE-2017-1000103,MODERATE,1.0,2.12,2009-01-05 08:14:52,2011-01-27 07:42:27,"751 days, 23:27:35"
org.jvnet.hudson.plugins:monitoring,CVE-2019-1003022,MODERATE,1.8.1,1.25.0,2009-10-24 03:19:06,2011-01-18 12:46:43,"451 days, 9:27:37"
org.jvnet.hudson.plugins:ssh,CVE-2017-1000245,CRITICAL,1.0,1.1,2010-02-24 09:45:27,2010-06-02 03:02:16,"97 days, 17:16:49"
org.keycloak:keycloak-saml-adapter-core,CVE-2018-10894,MODERATE,1.6.0.Final,4.3.0.Final,2015-10-20 06:52:12,2018-08-15 11:27:20,"1030 days, 4:35:08"
org.jvnet.hudson.plugins:analysis-core,CVE-2019-10307,MODERATE,1.0,1.16,2009-11-30 03:32:19,2011-01-27 07:25:03,"423 days, 3:52:44"
org.jvnet.hudson.plugins:analysis-core,CVE-2017-1000102,MODERATE,1.0,1.16,2009-11-30 03:32:19,2011-01-27 07:25:03,"423 days, 3:52:44"
org.jvnet.hudson.plugins:analysis-core,CVE-2020-2316,MODERATE,1.0,1.16,2009-11-30 03:32:19,2011-01-27 07:25:03,"423 days, 3:52:44"
org.jvnet.hudson.plugins:analysis-core,CVE-2019-10308,MODERATE,1.0,1.16,2009-11-30 03:32:19,2011-01-27 07:25:03,"423 days, 3:52:44"
org.kie.server:kie-server-common,CVE-2016-7043,CRITICAL,7.0.0.Beta3,7.20.0.Final,2016-11-15 11:35:57,2019-04-02 17:02:53,"868 days, 5:26:56"
org.jitsi:dnssecjava,UNKNOWN,MODERATE,1.0,2.0.0,2016-02-29 15:04:05,2020-02-19 11:35:22,"1450 days, 20:31:17"
org.jvnet.hudson.plugins:pmd,CVE-2018-1000008,HIGH,1.0,3.12,2008-03-30 15:17:04,2011-01-27 07:55:00,"1032 days, 16:37:56"
org.jvnet.hudson.plugins:sitemonitor,CVE-2022-28153,MODERATE,0.1,0.1,2010-04-07 00:54:43,2010-04-07 00:54:43,0:00:00
org.jvnet.hudson.plugins:sitemonitor,CVE-2019-10317,MODERATE,0.1,0.1,2010-04-07 00:54:43,2010-04-07 00:54:43,0:00:00
org.jvnet.hudson.plugins:swarm-plugin,CVE-2017-1000402,MODERATE,1.0,1.4,2009-05-23 16:28:36,2010-08-14 07:01:13,"447 days, 14:32:37"
org.jruby:jruby-stdlib,CVE-2018-1000077,MODERATE,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000079,MODERATE,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000078,MODERATE,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000075,HIGH,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000074,HIGH,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000073,HIGH,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jruby:jruby-stdlib,CVE-2018-1000076,CRITICAL,1.6.0,9.1.15.0,2011-03-15 12:40:08,2017-12-07 08:03:18,"2458 days, 19:23:10"
org.jooby:jooby,CVE-2020-7647,MODERATE,0.1.0,1.6.9,2014-11-10 05:41:31,2021-07-18 18:23:46,"2442 days, 12:42:15"
org.jooby:jooby,CVE-2019-15477,MODERATE,0.1.0,1.6.3,2014-11-10 05:41:31,2019-07-16 08:05:31,"1709 days, 2:24:00"
org.keycloak:keycloak-model-infinispan,CVE-2019-14832,HIGH,1.9.0.CR1,7.0.0,2016-02-04 06:37:48,2019-08-24 04:23:59,"1296 days, 21:46:11"
org.keycloak:keycloak-model-infinispan,CVE-2021-3637,HIGH,1.9.0.CR1,13.0.1,2016-02-04 06:37:48,2021-05-25 02:17:55,"1936 days, 19:40:07"
org.jvnet.hudson.plugins:favorite,CVE-2017-1000243,MODERATE,1.0,1.5,2010-08-31 21:02:03,2010-10-27 13:28:08,"56 days, 16:26:05"
org.jvnet.hudson.plugins:favorite,CVE-2017-1000244,HIGH,1.0,1.5,2010-08-31 21:02:03,2010-10-27 13:28:08,"56 days, 16:26:05"
org.jvnet.hudson.plugins:favorite,CVE-2022-27196,MODERATE,1.0,1.5,2010-08-31 21:02:03,2010-10-27 13:28:08,"56 days, 16:26:05"
org.jline:jline-parent,CVE-2023-50572,MODERATE,3.2.0,3.24.1,2017-03-13 03:07:38,2023-11-01 02:41:27,"2423 days, 23:33:49"
org.jyaml:jyaml,CVE-2020-8441,CRITICAL,1.2,1.3,2007-08-13 10:15:21,2007-09-11 13:34:00,"29 days, 3:18:39"
org.keycloak:keycloak-model-jpa,CVE-2019-14832,HIGH,1.0-alpha-1-12062013,7.0.0,2013-12-06 06:02:40,2019-08-24 04:23:45,"2086 days, 22:21:05"
org.keycloak:keycloak-model-jpa,CVE-2023-6563,HIGH,1.0-alpha-1-12062013,20.0.5,2013-12-06 06:02:40,2023-02-20 21:59:39,"3363 days, 15:56:59"
org.jvnet.hudson.plugins:mstest,CVE-2023-24441,CRITICAL,0.1,0.6,2009-01-31 17:53:12,2010-02-11 14:58:10,"375 days, 21:04:58"
org.jodd:jodd-http,CVE-2022-29631,HIGH,5.0.0,6.2.0,2018-06-18 02:25:55,2022-02-21 07:39:32,"1344 days, 5:13:37"
org.keycloak:keycloak-saml-core,UNKNOWN,HIGH,1.1.0.Beta1,19.0.1,2014-11-04 15:34:53,2022-07-29 03:38:04,"2823 days, 12:03:11"
org.keycloak:keycloak-saml-core,CVE-2021-3827,HIGH,1.1.0.Beta1,17.0.1,2014-11-04 15:34:53,2022-03-23 01:06:39,"2695 days, 9:31:46"
org.keycloak:keycloak-saml-core,CVE-2024-8698,HIGH,1.1.0.Beta1,25.0.4,2014-11-04 15:34:53,2024-08-19 02:06:39,"3575 days, 10:31:46"
org.jvnet.hudson.plugins.findbugs:library,CVE-2018-1000011,HIGH,1.3.9,2.0.0-hudson3a,2010-02-01 12:51:50,2011-01-10 07:18:15,"342 days, 18:26:25"
org.jvnet.hudson.plugins:svn-release-mgr,CVE-2020-2152,MODERATE,1.0,1.2,2009-03-26 22:41:58,2010-11-03 12:04:40,"586 days, 13:22:42"
org.jvnet.hudson.plugins:pwauth,CVE-2023-24449,MODERATE,0.4,0.4,2010-12-21 00:18:35,2010-12-21 00:18:35,0:00:00
org.jvnet.hudson.plugins:speaks,CVE-2017-1000403,HIGH,0.1,0.1.1,2009-11-29 06:01:15,2009-12-02 09:35:39,"3 days, 3:34:24"
org.jvnet.hudson.plugins:locked-files-report,CVE-2020-2271,HIGH,1.0,1.3,2009-08-19 05:27:04,2011-01-05 12:17:37,"504 days, 6:50:33"
org.keycloak:keycloak-server-spi-private,CVE-2020-10776,MODERATE,2.4.0.CR1,11.0.3,2016-11-21 12:13:03,2020-11-05 05:50:29,"1444 days, 17:37:26"
org.keycloak:keycloak-server-spi-private,CVE-2023-2585,LOW,2.4.0.CR1,21.1.1,2016-11-21 12:13:03,2023-04-26 03:03:01,"2346 days, 14:49:58"
org.jruby:jruby,CVE-2013-1821,MODERATE,0.8.3,1.7.2,2006-03-27 18:29:42,2013-01-04 10:20:08,"2474 days, 15:50:26"
org.jvnet.hudson.plugins:instant-messaging,CVE-2022-28135,MODERATE,1.0,1.13,2009-10-04 13:28:53,2010-11-20 09:44:58,"411 days, 20:16:05"
org.jvnet.hudson.plugins:bugzilla,CVE-2019-1003066,LOW,1.0,1.4,2008-07-17 07:56:54,2010-01-30 17:47:25,"562 days, 9:50:31"
org.jvnet.hudson.plugins:findbugs,CVE-2020-2317,MODERATE,1.0,4.19,2007-07-26 11:17:34,2011-01-27 07:46:56,"1280 days, 20:29:22"
org.jgroups:jgroups,CVE-2016-2141,CRITICAL,2.10.0.CR1,3.6.9.Final,2010-06-18 07:35:53,2016-04-14 06:41:35,"2126 days, 23:05:42"
org.jgroups:jgroups,CVE-2013-4112,MODERATE,3.0.0.Final,3.3.2.Final,2011-11-17 04:18:51,2013-06-27 01:36:27,"587 days, 21:17:36"
org.keycloak:keycloak-ldap-federation,CVE-2024-5967,LOW,1.0-beta-4,25.0.0,2014-08-05 18:22:33,2024-06-10 00:17:05,"3596 days, 5:54:32"
org.keycloak:keycloak-ldap-federation,CVE-2022-2232,LOW,1.0-beta-4,23.0.0,2014-08-05 18:22:33,2023-11-23 06:50:23,"3396 days, 12:27:50"
org.jvnet.hudson.plugins:checkstyle,CVE-2018-1000009,HIGH,1.0,3.12,2008-05-12 15:54:05,2011-01-27 07:37:41,"989 days, 15:43:36"
org.jvnet.hudson.plugins:japex,CVE-2022-45400,HIGH,1.3,1.6,2007-07-04 23:48:13,2009-12-30 11:26:35,"909 days, 11:38:22"
org.jvnet.hudson.plugins:warnings,CVE-2020-2280,HIGH,1.0,3.13,2008-05-12 15:42:31,2011-01-27 08:02:32,"989 days, 16:20:01"
org.jvnet.hudson.plugins:warnings,CVE-2019-1003007,HIGH,1.0,3.13,2008-05-12 15:42:31,2011-01-27 08:02:32,"989 days, 16:20:01"
org.jvnet.hudson.plugins:warnings,CVE-2018-1000012,HIGH,1.0,3.13,2008-05-12 15:42:31,2011-01-27 08:02:32,"989 days, 16:20:01"
org.jvnet.hudson.plugins:jabber,CVE-2021-21634,MODERATE,0.2,1.13,2007-07-04 23:48:12,2010-11-14 08:32:34,"1228 days, 8:44:22"
org.jvnet.hudson.plugins:groovy-postbuild,CVE-2018-1000202,MODERATE,1.2,1.3,2010-03-26 11:58:34,2010-03-29 09:16:04,"2 days, 21:17:30"
org.mapfish.print:print-servlet,CVE-2020-15231,LOW,1.2.0,3.22.0,2013-03-18 03:31:22,2020-01-07 05:11:28,"2486 days, 1:40:06"
org.mapfish.print:print-servlet,CVE-2020-15232,CRITICAL,3.0,3.22.0,2014-10-12 23:22:39,2020-01-07 05:11:28,"1912 days, 5:48:49"
org.kohsuke.stapler:stapler-parent,CVE-2018-1000997,MODERATE,1.98,1.250,2010-05-19 17:22:28,2017-01-20 15:02:06,"2437 days, 21:39:38"
org.kohsuke.stapler:stapler-parent,CVE-2019-10354,MODERATE,1.98,1.257,2010-05-19 17:22:28,2019-04-08 07:26:15,"3245 days, 14:03:47"
org.kohsuke.stapler:stapler-parent,CVE-2018-1999007,MODERATE,1.98,1.250,2010-05-19 17:22:28,2017-01-20 15:02:06,"2437 days, 21:39:38"
org.kohsuke:libpam4j,CVE-2017-12197,MODERATE,1.5,1.9,2012-04-24 10:00:58,2018-05-29 10:57:03,"2226 days, 0:56:05"
org.kordamp.json:json-lib-core,CVE-2024-47855,MODERATE,3.0.1,3.0.3,2019-10-26 12:07:06,2022-09-30 14:35:27,"1070 days, 2:28:21"
org.mitre:openid-connect-server,CVE-2020-5497,MODERATE,0.9.0,1.3.3,2013-04-03 07:05:47,2019-04-19 13:06:45,"2207 days, 6:00:58"
org.mitre:openid-connect-server,CVE-2021-26715,HIGH,0.9.0,1.3.3,2013-04-03 07:05:47,2019-04-19 13:06:45,"2207 days, 6:00:58"
org.mindrot:jbcrypt,CVE-2015-0886,MODERATE,0.3m,0.3m,2010-05-16 19:46:38,2010-05-16 19:46:38,0:00:00
org.matrix.android:matrix-android-sdk2,CVE-2022-39246,HIGH,0.0.2,1.4.36,2021-09-09 10:12:56,2022-09-13 02:19:40,"368 days, 16:06:44"
org.matrix.android:matrix-android-sdk2,CVE-2022-39248,HIGH,0.0.2,1.4.36,2021-09-09 10:12:56,2022-09-13 02:19:40,"368 days, 16:06:44"
org.matrix.android:matrix-android-sdk2,CVE-2021-40824,MODERATE,0.0.2,1.2.1,2021-09-09 10:12:56,2021-09-09 12:23:49,2:10:53
org.mitre:openid-connect-parent,CVE-2021-27582,CRITICAL,0.9.0,1.3.3,2013-04-03 07:04:49,2019-04-19 13:05:12,"2207 days, 6:00:23"
org.mock-server:mockserver,CVE-2021-32827,MODERATE,1.2,5.11.2,2013-12-01 12:24:44,2020-11-07 21:20:36,"2533 days, 8:55:52"
org.liquibase:liquibase-core,CVE-2022-0839,CRITICAL,1.3.3,4.7.1,2007-11-09 10:42:43,2022-01-21 09:49:10,"5186 days, 23:06:27"
org.mapfish.print:print-standalone,CVE-2020-15232,CRITICAL,3.18.3,3.22.0,2019-03-06 02:29:25,2020-01-07 05:11:55,"307 days, 2:42:30"
org.mapfish.print:print-standalone,CVE-2020-15231,LOW,1.2.0,3.22.0,2013-03-18 03:32:31,2020-01-07 05:11:55,"2486 days, 1:39:24"
org.mapfish.print:print-lib,CVE-2020-15232,CRITICAL,3.0,3.22.0,2014-10-12 23:21:52,2020-01-07 05:11:19,"1912 days, 5:49:27"
org.mapfish.print:print-lib,CVE-2020-15231,LOW,1.2.0,3.22.0,2013-03-18 03:31:36,2020-01-07 05:11:19,"2486 days, 1:39:43"
org.neo4j:neo4j-cypher,CVE-2024-34517,MODERATE,5.1.0,5.18.1,2022-10-19 02:44:38,2024-03-18 02:08:56,"515 days, 23:24:18"
org.neo4j:neo4j-enterprise,CVE-2018-18389,CRITICAL,3.4.0,3.4.8,2018-05-14 23:20:54,2018-10-03 06:11:06,"141 days, 6:50:12"
org.nanohttpd:nanohttpd-nanolets,CVE-2020-13697,MODERATE,2.2.0,2.3.1,2015-11-14 21:55:03,2016-08-12 11:18:40,"271 days, 13:23:37"
org.mvel:mvel2,CVE-2023-51079,MODERATE,2.5.0.Final,2.5.0.Final,2023-06-06 02:50:39,2023-06-06 02:50:39,0:00:00
org.neo4j:neo4j,BIT-neo4j-2021-34371,CRITICAL,1.2.M01,3.4.18,2010-10-08 04:51:30,2020-04-29 04:55:10,"3491 days, 0:03:40"
org.mybatis:mybatis,CVE-2020-26945,HIGH,3.0.1,3.5.5,2010-05-20 08:31:34,2020-06-04 08:16:11,"3667 days, 23:44:37"
org.mongodb:mongodb-driver,CVE-2021-20328,MODERATE,3.11.0,3.12.7,2019-08-13 04:43:52,2020-08-04 07:31:50,"357 days, 2:47:58"
org.noear:solon,CVE-2023-48967,CRITICAL,1.0.1,2.6.0,2019-03-08 01:41:06,2023-11-14 23:39:26,"1712 days, 21:58:20"
org.noear:solon,CVE-2023-35839,CRITICAL,1.0.1,2.3.3-M3,2019-03-08 01:41:06,2023-06-07 23:32:40,"1552 days, 21:51:34"
org.odpi.egeria:egeria-connector-xtdb,UNKNOWN,MODERATE,3.2,3.4,2021-10-14 02:02:22,2021-12-09 10:56:34,"56 days, 8:54:12"
org.neo4j:neo4j-kernel,CVE-2021-34802,HIGH,4.2.0,4.2.7,2020-11-17 03:15:53,2021-05-27 05:11:30,"191 days, 1:55:37"
org.mortbay.jetty:jetty-webapp,CVE-2020-27216,HIGH,7.0.0.pre4,7.0.0.pre5,2008-10-28 16:16:35,2008-10-30 12:29:36,"1 day, 20:13:01"
org.mongodb:mongodb-driver-sync,CVE-2021-20328,MODERATE,3.11.0,4.2.0,2019-08-13 04:34:38,2021-01-20 14:27:07,"526 days, 9:52:29"
org.odata4j:odata4j-dist,CVE-2016-11023,CRITICAL,0.6.0,0.7.0,2012-03-09 23:53:15,2012-08-15 04:35:48,"158 days, 4:42:33"
org.odata4j:odata4j-dist,CVE-2016-11024,CRITICAL,0.6.0,0.7.0,2012-03-09 23:53:15,2012-08-15 04:35:48,"158 days, 4:42:33"
org.ngrinder:ngrinder-core,CVE-2024-28213,CRITICAL,3.5.2,3.5.8,2020-11-19 19:01:05,2022-12-29 23:20:39,"770 days, 4:19:34"
org.mortbay.jetty:jetty,CVE-2009-4611,HIGH,6.0.0,6.1H.22,2006-09-11 01:43:48,2009-11-18 19:40:43,"1164 days, 17:56:55"
org.mortbay.jetty:jetty,CVE-2009-1523,MODERATE,6.0.0Beta1,6.1H.22,2005-11-09 12:14:44,2009-11-18 19:40:43,"1470 days, 7:25:59"
org.mortbay.jetty:jetty,CVE-2006-2758,MODERATE,6.0.0Beta1,6.0.0rc4,2005-11-09 12:14:44,2006-09-05 08:00:44,"299 days, 19:46:00"
org.mortbay.jetty:jetty,CVE-2006-2759,MODERATE,6.0.0Beta1,6.0.0rc4,2005-11-09 12:14:44,2006-09-05 08:00:44,"299 days, 19:46:00"
org.mortbay.jetty:jetty,CVE-2007-5613,MODERATE,6.0.0Beta1,6.1H.22,2005-11-09 12:14:44,2009-11-18 19:40:43,"1470 days, 7:25:59"
org.mortbay.jetty:jetty,CVE-2007-5615,MODERATE,6.0.0Beta1,6.1H.22,2005-11-09 12:14:44,2009-11-18 19:40:43,"1470 days, 7:25:59"
org.mortbay.jetty:jetty,CVE-2007-5614,HIGH,6.0.0Beta1,6.1H.22,2005-11-09 12:14:44,2009-11-18 19:40:43,"1470 days, 7:25:59"
org.mortbay.jetty:jetty,CVE-2005-3747,MODERATE,4.1-rc1,4.2.10,2006-03-14 09:35:30,2006-03-14 09:35:31,0:00:01
org.mortbay.jetty:jetty,CVE-2004-2381,MODERATE,4.1-rc1,4.2.10,2006-03-14 09:35:30,2006-03-14 09:35:31,0:00:01
org.mortbay.jetty:jetty,CVE-2007-6672,MODERATE,6.1.5,6.1.6,2007-07-22 23:05:22,2007-11-21 21:36:12,"121 days, 22:30:50"
org.mortbay.jetty:jetty,CVE-2002-1533,MODERATE,4.1-rc1,4.1-rc6,2006-03-14 09:35:30,2006-03-14 09:35:31,0:00:01
org.mule.runtime:mule,CVE-2019-15630,HIGH,4.0.0-BETA.4,4.1.1,2017-07-17 16:51:55,2018-04-20 11:23:50,"276 days, 18:31:55"
org.netbeans.html:pom,CVE-2020-17534,HIGH,0.7,1.7,2014-01-13 00:56:12,2019-11-03 21:46:12,"2120 days, 20:50:00"
org.odata4j:odata4j-parent,CVE-2016-11023,CRITICAL,0.6.0,0.7.0,2012-03-09 23:49:34,2012-08-15 04:34:13,"158 days, 4:44:39"
org.odata4j:odata4j-parent,CVE-2016-11024,CRITICAL,0.6.0,0.7.0,2012-03-09 23:49:34,2012-08-15 04:34:13,"158 days, 4:44:39"
org.neo4j.procedure:apoc,CVE-2018-1000820,CRITICAL,1.0.0-RC1,3.4.0.3,2016-04-15 16:13:34,2018-09-20 03:52:15,"887 days, 11:38:41"
org.neo4j.procedure:apoc,CVE-2021-42767,CRITICAL,1.0.0-RC1,3.5.0.21,2016-04-15 16:13:34,2022-08-12 03:03:01,"2309 days, 10:49:27"
org.neo4j.procedure:apoc,UNKNOWN,MODERATE,1.0.0-RC1,4.4.0.13,2016-04-15 16:13:34,2023-01-30 08:43:19,"2480 days, 16:29:45"
org.neo4j.procedure:apoc,CVE-2022-37423,MODERATE,1.0.0-RC1,3.5.0.21,2016-04-15 16:13:34,2022-08-12 03:03:01,"2309 days, 10:49:27"
org.neo4j.procedure:apoc,CVE-2022-23532,HIGH,1.0.0-RC1,4.3.0.11,2016-04-15 16:13:34,2022-11-18 03:53:28,"2407 days, 11:39:54"
org.ninjaframework:ninja-core,CVE-2024-36823,MODERATE,7.0.0,7.0.0,2023-12-07 10:47:11,2023-12-07 10:47:11,0:00:00
org.mongodb:mongo-java-driver,CVE-2021-20328,MODERATE,3.11.0,3.12.7,2019-08-13 04:38:37,2020-08-04 07:31:43,"357 days, 2:53:06"
org.mongodb:mongodb-driver-legacy,CVE-2021-20328,MODERATE,3.11.0,4.2.0,2019-08-13 04:33:31,2021-01-20 14:26:34,"526 days, 9:53:03"
org.odata4j:odata4j-core,CVE-2016-11023,CRITICAL,0.6.0,0.7.0,2012-03-09 23:50:35,2012-08-15 04:34:47,"158 days, 4:44:12"
org.odata4j:odata4j-core,CVE-2016-11024,CRITICAL,0.6.0,0.7.0,2012-03-09 23:50:35,2012-08-15 04:34:47,"158 days, 4:44:12"
org.neo4j.procedure:apoc-core,CVE-2023-23926,MODERATE,5.0.0,5.4.1,2022-09-13 03:02:41,2023-01-20 01:20:37,"128 days, 22:17:56"
org.opencrx:opencrx-core-models,CVE-2023-40810,MODERATE,4.3-alpha-9,5.2.0,2020-03-27 05:48:11,2021-09-04 04:04:20,"525 days, 22:16:09"
org.opencrx:opencrx-core-models,CVE-2023-40817,MODERATE,4.3-alpha-9,5.2.0,2020-03-27 05:48:11,2021-09-04 04:04:20,"525 days, 22:16:09"
org.opencrx:opencrx-core-models,CVE-2023-40812,MODERATE,4.3-alpha-9,5.2.0,2020-03-27 05:48:11,2021-09-04 04:04:20,"525 days, 22:16:09"
org.opencrx:opencrx-core-models,CVE-2021-25959,MODERATE,4.3-alpha-9,5.1.0,2020-03-27 05:48:11,2021-05-21 01:45:38,"419 days, 19:57:27"
