Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration,API_ID,API_Aliases,API_Modified,API_Published,API_Severity
org.igniterealtime.openfire:parent,CVE-2019-20527,MODERATE,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-22c6-3h88-26m3,CVE-2019-20527,2024-02-19T05:31:59.885549Z,2022-05-24T17:11:57Z,MODERATE
org.igniterealtime.openfire:parent,CVE-2019-18394,CRITICAL,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-mfjw-x4q4-69p9,CVE-2019-18394,2024-02-19T05:32:16.835852Z,2022-05-24T16:59:50Z,CRITICAL
org.igniterealtime.openfire:parent,CVE-2019-20525,MODERATE,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-h2mq-p9r5-wh94,CVE-2019-20525,2024-02-19T05:26:05.471045Z,2022-05-24T17:11:57Z,MODERATE
org.igniterealtime.openfire:parent,CVE-2019-20526,MODERATE,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-5cg5-7vw6-jw4r,CVE-2019-20526,2024-02-19T05:32:46.881401Z,2022-05-24T17:11:57Z,MODERATE
org.igniterealtime.openfire:parent,CVE-2019-20366,MODERATE,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-m6pr-xcrm-4qqp,CVE-2019-20366,2024-02-16T08:21:20.591086Z,2022-05-24T22:01:17Z,MODERATE
org.igniterealtime.openfire:parent,CVE-2019-18393,MODERATE,4.2.0,4.2.0,2017-12-07 12:26:41,2017-12-07 12:26:41,0:00:00,GHSA-59h8-h34r-q9cv,CVE-2019-18393,2024-02-19T05:32:15.683252Z,2022-05-24T16:59:50Z,MODERATE
org.hudsonci.lib.guava:guava,CVE-2018-10237,MODERATE,14.0.1-h-1,14.0.1-h-3,2015-05-27 12:59:59,2015-11-09 12:40:11,"165 days, 23:40:12",GHSA-mvr2-9pj6-7w5j,"CGA-8223-gxg7-8cjf, CVE-2018-10237",2024-10-22T05:29:03.107335Z,2020-06-15T20:35:11Z,MODERATE
org.glassfish:javax.faces,CVE-2019-17091,MODERATE,2.1.2,2.2.8-35,2011-08-11 18:56:01,2019-10-16 19:22:26,"2988 days, 0:26:25",GHSA-rjhx-c9qh-qh8f,CVE-2019-17091,2023-11-08T04:01:22.637374Z,2022-05-24T16:57:42Z,MODERATE
org.glassfish:javax.faces,CVE-2013-3827,MODERATE,2.1.2,2.0.9-08,2011-08-11 18:56:01,2018-05-12 03:20:38,"2465 days, 8:24:37",GHSA-q388-j7cw-ff7w,CVE-2013-3827,2023-11-08T03:57:19.753058Z,2022-05-17T03:13:10Z,MODERATE
org.glassfish:javax.faces,CVE-2013-5855,MODERATE,2.1.2,2.1.7-10,2011-08-11 18:56:01,2018-05-12 01:44:48,"2465 days, 6:48:47",GHSA-3m3r-82gc-53mj,CVE-2013-5855,2023-11-08T03:57:25.327315Z,2022-05-14T02:54:24Z,MODERATE
org.hswebframework.web:hsweb-commons,CVE-2018-20595,HIGH,3.0.0,3.0.4,2018-09-18 21:12:39,2018-12-18 20:28:20,"90 days, 23:15:41",GHSA-4rm3-4mq4-mfwr,CVE-2018-20595,2023-11-08T04:00:12.138485Z,2019-01-04T17:43:22Z,HIGH
org.hswebframework.web:hsweb-commons,CVE-2018-20594,MODERATE,3.0.0,3.0.4,2018-09-18 21:12:39,2018-12-18 20:28:20,"90 days, 23:15:41",GHSA-qqv6-5w6p-3pgr,CVE-2018-20594,2023-11-08T04:00:12.077337Z,2019-01-04T17:43:30Z,MODERATE
org.jbpm.jbpm5:jbpmmigration,CVE-2017-7545,MODERATE,0.11,0.15,2012-01-06 02:50:54,2016-10-04 05:30:06,"1733 days, 2:39:12",GHSA-vc3x-72q4-g3p5,CVE-2017-7545,2023-11-08T03:59:25.052296Z,2022-05-13T01:36:17Z,MODERATE
org.iq80.snappy:snappy,CVE-2024-36124,MODERATE,0.1,0.4,2011-09-29 14:03:11,2015-07-13 10:19:09,"1382 days, 20:15:58",GHSA-8wh2-6qhj-h7j9,CVE-2024-36124,2024-06-04T17:57:01.675353Z,2024-06-04T17:38:31Z,MODERATE
org.java-websocket:Java-WebSocket,CVE-2020-11050,HIGH,1.3.0,1.4.1,2013-04-23 16:50:18,2020-03-12 14:47:46,"2514 days, 21:57:28",GHSA-gw55-jm4h-x339,CVE-2020-11050,2023-11-08T04:02:03.966603Z,2020-05-08T18:54:39Z,HIGH
org.infinispan:infinispan-cachestore-sql,CVE-2023-5384,LOW,13.0.0.Dev04,13.0.22.Final,2021-08-30 03:38:15,2024-04-15 06:22:30,"959 days, 2:44:15",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.jeecgframework.boot:jeecg-boot-base-core,CVE-2021-44585,MODERATE,3.0,3.0,2021-12-06 20:36:59,2021-12-06 20:36:59,0:00:00,GHSA-q448-6c3m-cxmj,CVE-2021-44585,2023-11-08T04:07:17.659342Z,2022-03-11T00:01:59Z,MODERATE
org.jeecgframework.boot:jeecg-boot-base-core,CVE-2021-46089,CRITICAL,3.0,3.0,2021-12-06 20:36:59,2021-12-06 20:36:59,0:00:00,GHSA-26hm-r6mg-963c,CVE-2021-46089,2023-11-08T04:07:25.033001Z,2022-01-26T00:01:25Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-base-core,CVE-2022-47105,CRITICAL,3.0,3.0,2021-12-06 20:36:59,2021-12-06 20:36:59,0:00:00,GHSA-6w89-c65w-jx2c,CVE-2022-47105,2023-11-08T04:10:59.001219Z,2023-01-19T18:30:21Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-base-core,CVE-2022-22880,CRITICAL,3.0,3.0,2021-12-06 20:36:59,2021-12-06 20:36:59,0:00:00,GHSA-vh2r-x97c-2vpr,CVE-2022-22880,2023-11-08T04:08:14.073308Z,2022-02-17T00:00:26Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-base-core,CVE-2022-22881,CRITICAL,3.0,3.0,2021-12-06 20:36:59,2021-12-06 20:36:59,0:00:00,GHSA-f9pg-g9xw-r5g2,CVE-2022-22881,2023-11-08T04:08:14.136052Z,2022-02-17T00:00:25Z,CRITICAL
org.infinispan:infinispan-cachestore-remote,CVE-2023-5384,LOW,5.0.0.FINAL,13.0.22.Final,2011-08-05 11:35:57,2024-04-15 06:22:15,"4636 days, 18:46:18",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.jasypt:jasypt,CVE-2014-9970,HIGH,1.0,1.9.1,2007-02-05 13:18:28,2013-08-21 16:52:12,"2389 days, 3:33:44",GHSA-r5c2-rxh2-f5h2,CVE-2014-9970,2024-02-20T05:28:24.651641Z,2022-05-14T03:44:52Z,HIGH
org.infinispan:infinispan-core,CVE-2023-5384,LOW,5.0.0.FINAL,13.0.22.Final,2011-08-05 11:34:04,2024-04-15 06:19:39,"4636 days, 18:45:35",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.infinispan:infinispan-core,CVE-2020-25711,MODERATE,5.0.0.FINAL,10.1.9.Final,2011-08-05 11:34:04,2023-12-12 11:39:27,"4512 days, 0:05:23",GHSA-8674-26jc-wh98,CVE-2020-25711,2024-02-17T05:34:33.538781Z,2022-02-09T22:56:32Z,MODERATE
org.infinispan:infinispan-core,CVE-2019-10158,CRITICAL,5.0.0.FINAL,9.3.9.Final,2011-08-05 11:34:04,2020-04-02 06:06:10,"3162 days, 18:32:06",GHSA-6x3v-rw2q-9gx7,CVE-2019-10158,2024-02-20T05:32:45.335053Z,2020-01-21T21:18:44Z,CRITICAL
org.infinispan:infinispan-core,CVE-2019-10174,HIGH,5.0.0.FINAL,9.3.9.Final,2011-08-05 11:34:04,2020-04-02 06:06:10,"3162 days, 18:32:06",GHSA-h47x-2j37-fw5m,CVE-2019-10174,2024-02-20T05:34:46.685094Z,2022-05-24T17:01:50Z,HIGH
org.infinispan:infinispan-core,CVE-2017-15089,HIGH,5.0.0.FINAL,8.2.12.Final,2011-08-05 11:34:04,2020-01-07 02:40:37,"3076 days, 15:06:33",GHSA-46r5-59fg-2fjc,CVE-2017-15089,2023-11-08T03:58:56.347611Z,2022-05-14T00:59:30Z,HIGH
org.infinispan:infinispan-core,CVE-2018-1131,HIGH,9.0.3.Final,9.3.0.Final,2017-06-21 06:00:39,2018-06-25 03:29:39,"368 days, 21:29:00",GHSA-qqfc-m9hc-pqv3,CVE-2018-1131,2023-11-08T03:59:45.710581Z,2022-05-13T01:33:29Z,HIGH
org.ini4j:ini4j,CVE-2022-41404,HIGH,0.3.1,0.5.2,2008-02-11 01:22:38,2011-07-05 08:33:58,"1240 days, 7:11:20",GHSA-jr6h-r7vg-f9mc,CVE-2022-41404,2024-02-17T05:35:02.162363Z,2022-10-12T12:00:20Z,HIGH
org.javadelight:delight-nashorn-sandbox,CVE-2021-40660,HIGH,0.0.8,0.3.0,2017-03-23 01:39:53,2023-04-06 13:44:56,"2205 days, 12:05:03",GHSA-38j3-6fm8-pfgc,CVE-2021-40660,2024-02-16T08:22:06.250264Z,2022-06-15T00:00:24Z,HIGH
org.infinispan:infinispan-cachestore-jdbc-common,CVE-2023-5384,LOW,13.0.0.Dev04,13.0.22.Final,2021-08-30 03:37:34,2024-04-15 06:20:09,"959 days, 2:42:35",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.jboss:jboss-ejb-client,CVE-2020-14297,MODERATE,1.0.0.Beta1,4.0.33.Final,2011-09-28 08:04:44,2020-06-02 10:34:23,"3170 days, 2:29:39",GHSA-qcch-9268-59jw,CVE-2020-14297,2024-03-10T05:17:22.354262Z,2022-05-24T17:24:17Z,MODERATE
org.jboss:jboss-ejb-client,CVE-2021-20250,MODERATE,1.0.0.Beta1,4.0.38.Final,2011-09-28 08:04:44,2021-01-28 01:35:40,"3409 days, 17:30:56",GHSA-2259-h742-5vr4,CVE-2021-20250,2023-11-08T04:04:36.074772Z,2022-05-24T19:02:23Z,MODERATE
org.infinispan:infinispan-commons,CVE-2023-5384,LOW,5.1.0.BETA4,13.0.22.Final,2011-11-09 09:20:10,2024-04-15 06:18:43,"4540 days, 20:58:33",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.jeecgframework.boot:jeecg-boot-base,CVE-2021-44585,MODERATE,3.0,3.0,2021-12-06 20:37:54,2021-12-06 20:37:54,0:00:00,GHSA-q448-6c3m-cxmj,CVE-2021-44585,2023-11-08T04:07:17.659342Z,2022-03-11T00:01:59Z,MODERATE
org.jeecgframework.boot:jeecg-boot-base,CVE-2021-46089,CRITICAL,3.0,3.0,2021-12-06 20:37:54,2021-12-06 20:37:54,0:00:00,GHSA-26hm-r6mg-963c,CVE-2021-46089,2023-11-08T04:07:25.033001Z,2022-01-26T00:01:25Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-base,CVE-2022-22880,CRITICAL,3.0,3.0,2021-12-06 20:37:54,2021-12-06 20:37:54,0:00:00,GHSA-vh2r-x97c-2vpr,CVE-2022-22880,2023-11-08T04:08:14.073308Z,2022-02-17T00:00:26Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-base,CVE-2022-22881,CRITICAL,3.0,3.0,2021-12-06 20:37:54,2021-12-06 20:37:54,0:00:00,GHSA-f9pg-g9xw-r5g2,CVE-2022-22881,2023-11-08T04:08:14.136052Z,2022-02-17T00:00:25Z,CRITICAL
org.jboss.resteasy:resteasy-netty4-cdi,CVE-2024-9622,MODERATE,3.0.7.Final,7.0.0.Alpha3,2014-03-31 07:36:30,2024-08-19 12:03:55,"3794 days, 4:27:25",GHSA-5wpr-cj9p-959r,CVE-2024-9622,2024-10-08T22:57:20.477942Z,2024-10-08T18:33:14Z,MODERATE
org.jdom:jdom,BIT-solr-2021-33813,HIGH,1.1,2.0.2,2007-11-13 23:16:07,2012-06-08 18:38:21,"1668 days, 19:22:14",GHSA-2363-cqg2-863c,"BIT-solr-2021-33813, CVE-2021-33813",2024-03-08T05:19:00.700388Z,2021-07-27T19:02:56Z,HIGH
org.jboss.resteasy:resteasy-undertow,CVE-2023-0482,MODERATE,3.0.4.Final,5.0.9.Final,2013-09-05 07:33:40,2023-11-02 14:07:12,"3710 days, 6:33:32",GHSA-jrmh-v64j-mjm9,CVE-2023-0482,2024-02-17T05:42:59.822653Z,2023-02-18T00:31:59Z,MODERATE
org.jboss.remoting:jboss-remoting,CVE-2020-35510,HIGH,2.4.0.CR2,5.0.19.Final,2008-05-08 09:11:59,2020-09-21 14:44:08,"4519 days, 5:32:09",GHSA-p6j8-hgv5-m35g,CVE-2020-35510,2023-11-08T04:03:34.443926Z,2022-03-18T17:58:30Z,HIGH
org.jboss.resteasy:resteasy-client-microprofile,CVE-2020-25633,MODERATE,3.6.0.CR1,3.11.5.Final,2018-06-25 05:24:37,2021-09-28 14:13:31,"1191 days, 8:48:54",GHSA-hr32-mgpm-qf2f,CVE-2020-25633,2023-11-08T04:03:10.832739Z,2021-06-03T23:41:34Z,MODERATE
org.jbpm:jbpm-bpmn2,CVE-2014-8125,HIGH,5.1.0.M1,6.2.0.CR4,2011-04-21 08:19:37,2015-01-12 02:01:57,"1361 days, 17:42:20",GHSA-6qx9-rf9g-7jmr,CVE-2014-8125,2023-11-08T03:57:45.480387Z,2022-05-17T04:12:57Z,HIGH
org.infinispan:infinispan-cachestore-jdbc,CVE-2023-5384,LOW,5.0.0.FINAL,13.0.22.Final,2011-08-05 11:35:03,2024-04-15 06:20:14,"4636 days, 18:45:11",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.infinispan:infinispan-server-rest,CVE-2023-3629,MODERATE,5.0.0.FINAL,13.0.22.Final,2011-08-05 11:36:22,2024-04-15 06:22:49,"4636 days, 18:46:27",GHSA-r4w2-hjmr-36m7,CVE-2023-3629,2024-09-16T17:42:38.808450Z,2023-12-30T00:30:23Z,MODERATE
org.infinispan:infinispan-server-rest,CVE-2023-3628,MODERATE,5.0.0.FINAL,13.0.22.Final,2011-08-05 11:36:22,2024-04-15 06:22:49,"4636 days, 18:46:27",GHSA-fhr7-8jx4-r9cp,CVE-2023-3628,2024-09-16T17:42:38.725099Z,2023-12-30T00:30:23Z,MODERATE
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-47467,MODERATE,3.4.0,3.6.0,2022-08-06 00:18:29,2023-10-18 00:46:29,"438 days, 0:28:00",GHSA-rgg9-264h-3hfw,CVE-2023-47467,2024-02-16T08:24:43.134758Z,2023-11-22T18:30:57Z,MODERATE
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-41544,CRITICAL,3.4.0,3.5.3,2022-08-06 00:18:29,2023-07-23 06:32:24,"351 days, 6:13:55",GHSA-49jp-cghc-p5pj,CVE-2023-41544,2024-02-20T05:34:23.534689Z,2023-12-30T06:30:28Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-40989,CRITICAL,3.4.0,3.5.5,2022-08-06 00:18:29,2023-09-19 20:35:16,"409 days, 20:16:47",GHSA-rwhx-6hx7-pqc8,CVE-2023-40989,2024-02-16T08:18:19.555901Z,2023-09-22T21:30:23Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-41542,CRITICAL,3.4.0,3.5.3,2022-08-06 00:18:29,2023-07-23 06:32:24,"351 days, 6:13:55",GHSA-5v9r-788c-wc8p,CVE-2023-41542,2024-09-03T22:03:24.317271Z,2023-12-30T03:30:19Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-38992,CRITICAL,3.4.0,3.5.2,2022-08-06 00:18:29,2023-06-06 21:00:49,"304 days, 20:42:20",GHSA-wp6c-29r3-jqw9,CVE-2023-38992,2024-02-16T08:12:41.883681Z,2023-07-28T15:30:23Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-41543,CRITICAL,3.4.0,3.5.3,2022-08-06 00:18:29,2023-07-23 06:32:24,"351 days, 6:13:55",GHSA-fr29-w6j4-525f,CVE-2023-41543,2024-02-16T08:08:54.224570Z,2023-12-30T03:30:19Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2023-1454,CRITICAL,3.4.0,3.5.0,2022-08-06 00:18:29,2023-02-17 02:58:42,"195 days, 2:40:13",GHSA-j72f-4hgp-3mwc,CVE-2023-1454,2023-11-08T04:11:17.061928Z,2023-03-17T09:30:19Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2022-45206,CRITICAL,3.4.0,3.4.3,2022-08-06 00:18:29,2022-10-16 19:39:03,"71 days, 19:20:34",GHSA-g5cj-5h58-j93w,CVE-2022-45206,2023-11-08T04:10:50.820739Z,2022-11-25T18:30:25Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2022-45208,MODERATE,3.4.0,3.4.3,2022-08-06 00:18:29,2022-10-16 19:39:03,"71 days, 19:20:34",GHSA-25gv-mvm7-5h3h,CVE-2022-45208,2023-11-08T04:10:50.941315Z,2022-11-25T18:30:25Z,MODERATE
org.jeecgframework.boot:jeecg-boot-common,CVE-2022-45207,CRITICAL,3.4.0,3.4.3,2022-08-06 00:18:29,2022-10-16 19:39:03,"71 days, 19:20:34",GHSA-4j2x-v3mr-467m,CVE-2022-45207,2023-11-08T04:10:50.880062Z,2022-11-25T18:30:25Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-common,CVE-2022-45210,MODERATE,3.4.0,3.4.3,2022-08-06 00:18:29,2022-10-16 19:39:03,"71 days, 19:20:34",GHSA-v87q-rpwp-qr7q,CVE-2022-45210,2023-11-08T04:10:51.062158Z,2022-11-25T18:30:25Z,MODERATE
org.jboss.resteasy:resteasy-core,CVE-2021-20289,MODERATE,4.0.0.Final,4.6.1.Beta9,2019-05-06 14:29:12,2021-06-18 14:30:44,"774 days, 0:01:32",GHSA-244r-fcj3-ghjq,CVE-2021-20289,2024-02-17T05:35:12.446645Z,2021-04-07T21:51:33Z,MODERATE
org.jboss.resteasy:resteasy-core,CVE-2020-10688,MODERATE,4.0.0.Final,4.4.3.Final,2019-05-06 14:29:12,2021-03-06 13:57:18,"669 days, 23:28:06",GHSA-29qj-rvv6-qrmv,CVE-2020-10688,2024-02-17T05:28:57.426480Z,2021-06-15T16:05:22Z,MODERATE
org.jboss.resteasy:resteasy-core,CVE-2021-20293,HIGH,4.0.0.Beta6,4.5.12.Final,2018-10-31 16:39:09,2021-05-10 11:41:12,"921 days, 19:02:03",GHSA-5h26-c766-g93v,CVE-2021-20293,2024-02-17T05:36:30.211027Z,2021-06-15T15:59:27Z,HIGH
org.jboss.resteasy:resteasy-client,CVE-2020-25633,MODERATE,1.0-beta-6,3.11.5.Final,2008-09-09 14:53:27,2021-09-28 14:13:06,"4766 days, 23:19:39",GHSA-hr32-mgpm-qf2f,CVE-2020-25633,2023-11-08T04:03:10.832739Z,2021-06-03T23:41:34Z,MODERATE
org.jboss.resteasy:resteasy-client,CVE-2020-1695,HIGH,3.0.0.Final,3.11.5.Final,2013-06-18 05:52:31,2021-09-28 14:13:06,"3024 days, 8:20:35",GHSA-63cq-ppq8-cw6g,CVE-2020-1695,2024-02-21T05:33:30.243930Z,2022-05-24T22:01:21Z,HIGH
org.jboss.resteasy:resteasy-client,CVE-2016-6348,MODERATE,1.0-beta-6,3.0.19.Final,2008-09-09 14:53:27,2016-08-02 07:35:09,"2883 days, 16:41:42",GHSA-9xfc-j5mf-9w5p,CVE-2016-6348,2023-11-08T03:58:32.617438Z,2022-05-17T02:49:31Z,MODERATE
org.jboss.resteasy:resteasy-client,CVE-2014-3490,HIGH,3.0.0.Final,3.0.8.Final,2013-06-18 05:52:31,2014-04-08 07:30:49,"294 days, 1:38:18",GHSA-qjpq-5pq3-43rr,CVE-2014-3490,2023-11-08T03:57:37.760165Z,2022-05-14T01:18:38Z,HIGH
org.jboss.resteasy:resteasy-client,CVE-2016-6347,MODERATE,1.0-beta-6,3.1.0.Beta2,2008-09-09 14:53:27,2016-09-09 07:34:45,"2921 days, 16:41:18",GHSA-r346-rmrg-qpgh,CVE-2016-6347,2023-11-08T03:58:32.557045Z,2022-05-17T02:48:28Z,MODERATE
org.jboss.resteasy:resteasy-client,CVE-2016-6345,MODERATE,1.0-beta-6,3.1.0.Beta2,2008-09-09 14:53:27,2016-09-09 07:34:45,"2921 days, 16:41:18",GHSA-vxhj-3x7p-jxp5,CVE-2016-6345,2023-11-08T03:58:32.434917Z,2022-05-17T03:49:16Z,MODERATE
org.jboss.resteasy:resteasy-client,CVE-2012-0818,MODERATE,1.0-beta-6,1.0-beta-8,2008-09-09 14:53:27,2008-09-22 09:54:35,"12 days, 19:01:08",GHSA-wrrh-g7h3-gqmx,CVE-2012-0818,2024-03-15T05:20:42.479044Z,2022-05-17T01:49:58Z,MODERATE
org.jboss.ironjacamar:ironjacamar-jdbc,CVE-2012-3428,MODERATE,1.0.0.Beta5,1.0.11.Final,2011-03-28 13:10:53,2012-05-04 07:22:48,"402 days, 18:11:55",GHSA-ppg2-ww3w-hq84,CVE-2012-3428,2024-02-16T08:11:20.837933Z,2022-05-17T05:17:01Z,MODERATE
org.jboss.resteasy:resteasy-yaml-provider,CVE-2018-1051,HIGH,1.0-beta-9,3.6.0.CR1,2008-11-25 14:16:31,2018-06-25 05:25:54,"3498 days, 15:09:23",GHSA-m2fv-3rqm-g7p5,CVE-2018-1051,2023-11-08T03:59:43.510766Z,2022-05-13T01:33:34Z,HIGH
org.jboss.resteasy:resteasy-bom,CVE-2016-9606,HIGH,1.2.GA,3.0.26.Final,2009-11-03 13:49:02,2018-07-09 05:09:48,"3169 days, 15:20:46",GHSA-hgjr-xwj3-jfvw,CVE-2016-9606,2023-11-08T03:58:38.538691Z,2022-05-14T02:37:13Z,HIGH
org.jboss.resteasy:resteasy-bom,CVE-2020-10688,MODERATE,1.2.GA,4.4.3.Final,2009-11-03 13:49:02,2021-03-06 13:58:22,"4141 days, 0:09:20",GHSA-29qj-rvv6-qrmv,CVE-2020-10688,2024-02-17T05:28:57.426480Z,2021-06-15T16:05:22Z,MODERATE
org.jboss.resteasy:resteasy-bom,CVE-2020-14326,HIGH,1.2.GA,3.15.6.Final,2009-11-03 13:49:02,2023-02-28 15:16:38,"4865 days, 1:27:36",GHSA-37g7-8vjj-pjpj,CVE-2020-14326,2024-02-19T05:25:04.262462Z,2022-03-18T17:58:59Z,HIGH
org.jboss.resteasy:resteasy-bom,CVE-2021-20293,HIGH,1.2.GA,3.15.6.Final,2009-11-03 13:49:02,2023-02-28 15:16:38,"4865 days, 1:27:36",GHSA-5h26-c766-g93v,CVE-2021-20293,2024-02-17T05:36:30.211027Z,2021-06-15T15:59:27Z,HIGH
org.jboss.resteasy:resteasy-bom,CVE-2020-25724,MODERATE,1.2.GA,2.0-beta-1,2009-11-03 13:49:02,2010-01-29 16:37:01,"87 days, 2:47:59",GHSA-9699-gm7f-cmjv,CVE-2020-25724,2024-02-17T05:37:01.814719Z,2021-06-08T22:29:46Z,MODERATE
org.infinispan:infinispan-hotrod,CVE-2023-5384,LOW,14.0.0.Dev03,14.0.24.Final,2022-05-27 22:18:40,2024-02-01 08:34:52,"614 days, 10:16:12",GHSA-gg57-587f-h5v6,CVE-2023-5384,2024-09-16T22:13:51.692389Z,2023-12-28T18:30:32Z,LOW
org.jasig.cas:cas-client,CVE-2014-4172,CRITICAL,3.1.1,3.1-RC1,2008-02-25 11:04:34,2010-03-18 06:22:54,"751 days, 19:18:20",GHSA-9fc5-q25c-r2wr,CVE-2014-4172,2024-04-12T22:01:27.708442Z,2022-05-17T19:57:18Z,CRITICAL
org.jboss.resteasy:resteasy-jaxrs,CVE-2016-6346,HIGH,1.0-beta-6,3.0.19.Final,2008-09-09 14:53:27,2016-08-02 07:35:00,"2883 days, 16:41:33",GHSA-wxvr-vqfp-9cqw,CVE-2016-6346,2023-11-08T03:58:32.496630Z,2022-05-14T01:03:28Z,HIGH
org.jboss.resteasy:resteasy-jaxrs,CVE-2014-7839,MODERATE,1.0-beta-6,2.3.10.Final,2008-09-09 14:53:27,2015-03-17 10:37:19,"2379 days, 19:43:52",GHSA-pc54-pchm-xcw6,CVE-2014-7839,2023-11-08T03:57:45.166466Z,2022-05-17T04:13:50Z,MODERATE
org.jberet:jberet-core,CVE-2024-1102,MODERATE,1.0.0.Alpha1,2.1.4.Final,2013-06-24 08:08:00,2024-02-06 08:35:40,"3879 days, 0:27:40",GHSA-9wmf-xf3h-r8pr,CVE-2024-1102,2024-10-16T17:22:50.244261Z,2024-04-25T18:30:39Z,MODERATE
org.jboss.resteasy:resteasy-jaxb-provider,CVE-2011-5245,MODERATE,1.0-beta-9,2.3.1.GA,2008-11-25 14:12:29,2012-01-18 14:20:18,"1149 days, 0:07:49",GHSA-g4jg-gpwv-p7wv,CVE-2011-5245,2024-02-16T08:18:08.313977Z,2022-05-17T01:50:09Z,MODERATE
org.jboss.xnio:xnio-nio,CVE-2020-14340,MODERATE,3.6.0.Final,3.7.8.Final,2018-01-26 06:05:58,2020-06-10 20:25:53,"866 days, 14:19:55",GHSA-c738-77x8-wmq5,CVE-2020-14340,2023-11-08T04:02:26.353956Z,2021-06-08T22:29:29Z,MODERATE
org.jeecgframework.boot:jeecg-boot-parent,CVE-2023-34659,CRITICAL,3.5.1,3.5.1,2023-04-17 02:20:06,2023-04-17 02:20:06,0:00:00,GHSA-934g-fvcc-4833,CVE-2023-34659,2024-02-16T08:22:49.037619Z,2023-06-16T18:30:33Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-parent,CVE-2023-42268,CRITICAL,3.5.1,3.5.1,2023-04-17 02:20:06,2023-04-17 02:20:06,0:00:00,GHSA-m7vh-pgfq-v4rq,CVE-2023-42268,2024-02-16T08:01:10.989459Z,2023-09-08T21:30:35Z,CRITICAL
org.jeecgframework.boot:jeecg-boot-parent,CVE-2023-41578,HIGH,3.5.1,3.5.1,2023-04-17 02:20:06,2023-04-17 02:20:06,0:00:00,GHSA-pm8v-ppx7-8hr4,CVE-2023-41578,2024-09-26T22:23:03.617958Z,2023-09-08T21:30:35Z,HIGH
org.jboss.weld:weld-core-bom,CVE-2014-8122,MODERATE,1.0.0-CR1,1.1.34.Final,2009-10-13 16:21:18,2017-02-08 04:15:49,"2674 days, 11:54:31",GHSA-338v-3958-8v8r,CVE-2014-8122,2024-02-16T08:04:47.888155Z,2020-06-10T20:54:15Z,MODERATE
org.jboss.netty:netty,CVE-2021-37136,HIGH,3.0.0.CR1,3.2.10.Final,2009-07-08 06:32:20,2013-11-28 03:38:35,"1603 days, 21:06:15",GHSA-grg4-wf29-r9vv,CVE-2021-37136,2024-03-11T05:19:43.929590Z,2021-09-09T17:11:21Z,HIGH
org.jboss.netty:netty,CVE-2019-20445,MODERATE,3.0.0.CR1,3.2.10.Final,2009-07-08 06:32:20,2013-11-28 03:38:35,"1603 days, 21:06:15",GHSA-p2v9-g2qv-p635,CVE-2019-20445,2024-03-11T05:20:08.431863Z,2020-02-21T18:55:04Z,MODERATE
