artifact,scm_url,github_url,github_api_url,github_owner,github_repo,invalidGithubUrl,nonGithubLinkFound,scmLinkNotFound,pomNotFound,invalidArtifactFormat
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jasypt-spring4,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.maven.shared:maven-plugin-testing-harness,https://svn.apache.org/repos/asf/maven/shared/tags/maven-plugin-testing-harness-1.1,,,,,,True,,,
org.apache.samza:samza-elasticsearch,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.scripting.jst,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.scripting.jst-2.0.6,,,,,,True,,,
org.apache.maven.shared:maven-repository-builder,http://svn.apache.org/viewvc/maven/shared/tags/maven-repository-builder-1.0,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.lucene-queries,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.auth.xing.oauth,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.auth.xing.oauth-0.0.2,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jung-api,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.xmlenc,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.xmlenc-0.52_1,,,,,,True,,,
org.apache.sling:org.apache.sling.jcr.ocm,http://svn.apache.org/viewvc/incubator/sling/tags/org.apache.sling.jcr.ocm-2.0.4-incubator,,,,,,True,,,
org.apache.samza:samza-aws,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.qpid:proton-jms,http://svn.apache.org/viewvc/qpid/proton/,,,,,,True,,,
org.apache.sling:org.apache.sling.fragment.activation,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.fragment.activation-1.0.2,,,,,,True,,,
org.apache.sling:org.apache.sling.extensions.gwt.servlet,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.extensions.gwt.servlet-3.0.0,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.splunk,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.oauth-provider,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.oauth-provider-20100527_1,,,,,,True,,,
org.apache.servicemix.specs:org.apache.servicemix.specs.annotation-api-1.3,https://gitbox.apache.org/repos/asf?p=servicemix-specs.git,,,,,,True,,,
org.apache.stanbol:source-assembly,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0//stanbol.apache.org,,,,,,True,,,
org.apache.sling:org.apache.sling.bgservlets,http://svn.apache.org/repos/asf/sling/tags/org.apache.sling.bgservlets-1.0.8,,,,,,True,,,
org.apache.samza:samza-kv-rocksdb_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.feature.modelconverter,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-feature-modelconverter.git,,,,,,True,,,
org.apache.sling:org.apache.sling.launchpad.test-bundles,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-launchpad-test-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.installer.provider.jcr,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-installer-provider-jcr.git,,,,,,True,,,
org.apache.sling.ide:org.apache.sling.ide.artifacts,http://svn.apache.org/viewvc/sling/trunk/tooling/ide/artifacts,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.launchers.bundlelists.stanbolcommons,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-jms,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling.ide:org.apache.sling.ide.api-test,http://svn.apache.org/viewvc/sling/trunk/tooling/ide/api-test,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.azure-messaging-servicebus,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.commons.clam,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-commons-clam.git,,,,,,True,,,
org.apache.servicemix:servicemix-pom,http://svn.apache.org/viewcvs.cgi/servicemix/servicemix-pom/tags/servicemix-pom-5,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-jxpath,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.commons-jxpath-1.3_1,,,,,,True,,,
org.apache.sis:non-free,http://svn.apache.org/viewvc/sis/data/non-free,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.netty,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.netty-3.2.10.Final_1,,,,,,True,,,
org.apache.myfaces.buildtools:myfaces-wagon-plugin,http://svn.apache.org/viewcvs.cgi/myfaces/myfaces-build-tools/branches/lu4242_m2_plugins_100_release,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-oauth2-core,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.bazaarvoice-jolt,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.woodstox,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.woodstox-3.2.9_3,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.weightedjobmanager,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-struts,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.abdera,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.abdera-0.4.0-incubating_6,,,,,,True,,,
org.apache.sling:sling-slingstart-archetype,https://gitbox.apache.org/repos/asf?p=sling-slingstart-archetype.git,,,,,,True,,,
org.apache.sling:org.apache.sling.feature.r2f,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-feature-r2f.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.opennlp,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.javax-websocket-api,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.installer.provider.file,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-installer-provider-file.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-pool,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.commons-pool-1.5.4_4,,,,,,True,,,
org.apache.lucene:lucene-facet,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.xstream-java8,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.discovery.impl,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.discovery.impl-1.2.12,,,,,,True,,,
org.apache.servicemix.specs:org.apache.servicemix.specs.javax-el-api-2.2.5,https://git-wip-us.apache.org/repos/asf?p=servicemix-specs.git,,,,,,True,,,
org.apache.phoenix:phoenix-queryserver-parent,https://gitbox.apache.org/repos/asf/phoenix-queryserver.git,,,,,,True,,,
org.apache.slider:slider,http://git-wip-us.apache.org/repos/asf/incubator-slider.git,,,,,,True,,,
org.apache.sling:org.apache.sling.installer.console,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-installer-console.git,,,,,,True,,,
org.apache.maven:maven-plugin-tools,https://svn.apache.org/repos/asf/maven/shared/tags/maven-plugin-tools-2.1,,,,,,True,,,
org.apache.openejb.shade:quartz-openejb-shade,http://svn.apache.org/viewvc/tomee/deps/tags/quartz-openejb-shade-2.2.4,,,,,,True,,,
org.apache.servicemix:shared-libraries-pom,http://svn.apache.org/viewcvs.cgi/servicemix/components/shared-libraries/tags/shared-libraries-pom-2010.01,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.entitylinking.labeltokenizer.opennlp,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.qpid:proton-j-messenger-example,http://svn.apache.org/viewvc/qpid/proton/,,,,,,True,,,
org.apache.sling:org.apache.sling.feature.extension.apiregions,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-feature-extension-apiregions.git,,,,,,True,,,
org.apache.openjpa:openjpa-parent,https://gitbox.apache.org/repos/asf/openjpa.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.opencalais,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.lucene:lucene-analysis-phonetic,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.ldpathtemplate,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.dnsjava,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.servlets.annotations,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-servlets-annotations.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.protobuf-java,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.protobuf-java-2.4.1_1,,,,,,True,,,
org.apache.maven.shared:shared-components-parent,http://svn.apache.org/viewcvs.cgi/maven/shared/trunk/,,,,,,True,,,
org.apache.sling:org.apache.sling.paxexam.util,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.paxexam.util-1.0.4,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.hapi-fhir-structures-hl7org-dstu2,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.jobs.reactor,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.nlp2rdf,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jcommon,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.jcommon-1.0.16_1,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.chain.allactive,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.indexedgraph,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-ws-support,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.swagger-annotations,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.contentparser.testutils,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-contentparser-testutils.git,,,,,,True,,,
org.apache.sling:maven-enforcer-rules,https://gitbox.apache.org/repos/asf?p=sling-maven-enforcer-rules.git,,,,,,True,,,
org.apache.sling:org.apache.sling.junit.healthcheck,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.junit.healthcheck-1.0.6,,,,,,True,,,
org.apache.servicemix.kernel:kernel,http://svn.apache.org/viewvc/servicemix/smx4/kernel/tags/kernel-1.1.0,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.solr.extras.smartcn,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0//stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-beanutils,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.commons-beanutils-1.8.3_2,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.avro-ipc,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jnats,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.adapter.annotations,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-adapter-annotations.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-digester,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.commons-digester-1.8_4,,,,,,True,,,
org.apache.myfaces.tomahawk:myfaces-example-blank,http://svn.apache.org/viewcvs.cgi/myfaces/tomahawk/tags/tomahawk-project-1.1.14/examples/blank,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.janino,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.myfaces.extensions.scripting:extscript-myfaces12-bundle,http://svn.apache.org/viewvc/myfaces/extensions/scripting/tags/extscript-root-1.0.2/extscript-bundles/extscript-myfaces12-bundle,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.javassist,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.javassist-3.12.1.GA_3,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.oscache,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.oscache-2.4.1_1,,,,,,True,,,
org.apache.lucene:lucene-analyzers-smartcn,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
org.apache.lucene:lucene-spatial3d,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.maven.plugins:maven-linkcheck-plugin,http://svn.apache.org/viewvc/maven/plugins/tags/maven-linkcheck-plugin-1.2,,,,,,True,,,
org.apache.myfaces.tomahawk:tomahawk-sandbox,https://svn.apache.org/repos/asf/myfaces/tomahawk/branches/1_1_5,,,,,,True,,,
org.apache.samza:samza-serializers_2.10,https://git-wip-us.apache.org/repos/asf?p=incubator-samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.snmp4j,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-taglibs,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.mina:mina-parent,http://svn.apache.org/viewvc/directory/mina/tags/build-3.0.0-M1-SNAPSHOT,,,,,,True,,,
org.apache.sling:org.apache.sling.caconfig.api,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-caconfig-api.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.bcel,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.bcel-5.2_4,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.entitycomention,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.stanbol:apache-stanbol-enhancement-engines-opennlp,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.sling:org.apache.sling.scripting.bundle.tracker,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-scripting-bundle-tracker.git,,,,,,True,,,
org.apache.river.examples:river-examples,scm:svn:http://svn.apache.org/repos/asf/river/river-examples/river-examples/tags/river-examples-1.0,,,,,,True,,,
org.apache.stanbol:stanbol-reactor,http://incubator.apache.org/stanbol/,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.joda-time,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.joda-time-2.3_1,,,,,,True,,,
org.apache.karaf:cellar,https://gitbox.apache.org/repos/asf?p=karaf-cellar.git;a=summary,,,,,,True,,,
org.apache.lucene:lucene-monitor,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.samza:samza-kv_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.maven.skins:maven-application-skin,http://svn.apache.org/viewvc/maven/skins/tags/maven-application-skin-1.0,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jsch-agentproxy-sshj,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-ldap,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.samza:samza-sql,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.samza:samza-autoscaling_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.couchbase-client,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.jcr.webconsole,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-jcr-webconsole.git,,,,,,True,,,
org.apache.sling:sling-initial-content-archetype,https://gitbox.apache.org/repos/asf?p=sling-initial-content-archetype.git,,,,,,True,,,
org.apache.samza:samza-tools,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.auth.xing.login,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.auth.xing.login-0.0.2,,,,,,True,,,
org.apache.sling:org.apache.sling.commons.osgi,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-commons-osgi.git,,,,,,True,,,
org.apache.sling.ide:org.apache.sling.ide.impl-resource-test,http://svn.apache.org/viewvc/sling/trunk/tooling/ide/impl-resource-test,,,,,,True,,,
org.apache.sling:org.apache.sling.testing.sling-mock.parent,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-testing-sling-mock.git,,,,,,True,,,
org.apache.sling:org.apache.sling.distribution.core,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-distribution-core.git,,,,,,True,,,
org.apache.sling:org.apache.sling.launchpad.installer,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.launchpad.installer-1.2.2,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.geronimo-javamail_1.4_provider,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.geronimo-javamail_1.4_provider-1.8-r755222_1,,,,,,True,,,
