full_name,github_owner,github_repo,data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,patched_release_id
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-16942,CRITICAL,True,2019-10-28T20:51:15Z,-123722104000,2.0.0,1332702684000,2012-03-25,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-mx7p-6679-8g3q,CVE-2019-16942,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36188,HIGH,True,2021-12-09T19:16:42Z,-190503631000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-f9xh-2qgp-cq57,CVE-2020-36188,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36179,HIGH,True,2021-12-09T19:15:54Z,-190503583000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-9gph-22xh-8x98,CVE-2020-36179,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12384,MODERATE,True,2019-07-05T21:07:27Z,-113787076000,2.0.0,1332702684000,2012-03-25,2.9.9,1557976205000,2019-05-15,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-mph4-vhrx-mv67,CVE-2019-12384,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14718,CRITICAL,True,2019-01-04T19:06:55Z,-98055044000,2.0.0,1332702684000,2012-03-25,2.6.7.2,1542091769000,2018-11-12,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-645p-88qh-w398,CVE-2018-14718,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-cr64-vww2-xpq8,HIGH,True,2022-10-03T00:00:31Z,-262307021000,2.4.0-rc1,1398540747000,2014-04-26,2.13.4.1,1665604929000,2022-10-12,2.2.4,1402448210000.0,2014-06-10,2.17.2,GHSA-jjjh-jjxp-wpff,"CGA-cr64-vww2-xpq8, CVE-2022-42003",http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.2.4
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12086,HIGH,True,2019-05-23T09:32:24Z,-110030173000,2.0.0,1332702684000,2012-03-25,2.9.8,1544911179000,2018-12-15,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-5ww9-j83m-q7qx,CVE-2019-12086,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14721,CRITICAL,True,2019-01-04T19:07:06Z,-93449497000,2.7.0,1452406209000,2016-01-09,2.9.6,1528766114000,2018-06-11,2.6.5,1453179329000.0,2016-01-18,2.17.2,GHSA-9mxf-g3x6-wv74,CVE-2018-14721,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.6.5
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19360,CRITICAL,True,2019-01-04T19:06:57Z,-93449488000,2.7.0,1452406209000,2016-01-09,2.9.7,1537325385000,2018-09-18,2.6.5,1453179329000.0,2016-01-18,2.17.2,GHSA-f9hv-mg5h-xcw9,CVE-2018-19360,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.6.5
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14720,CRITICAL,True,2019-01-04T19:09:46Z,-93449657000,2.7.0,1452406209000,2016-01-09,2.9.6,1528766114000,2018-06-11,2.6.5,1453179329000.0,2016-01-18,2.17.2,GHSA-x2w5-5m2g-7h5m,CVE-2018-14720,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.6.5
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-jp8x-p2pf-pcp2,HIGH,True,2021-02-18T20:51:54Z,-165107743000,2.6.0,1437331183000,2015-07-19,2.9.10.6,1598307719000,2020-08-24,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-288c-cq4h-88gq,"CGA-jp8x-p2pf-pcp2, CVE-2020-25649",http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19361,CRITICAL,True,2019-01-04T19:07:01Z,-93449492000,2.7.0,1452406209000,2016-01-09,2.9.7,1537325385000,2018-09-18,2.6.5,1453179329000.0,2016-01-18,2.17.2,GHSA-mx9v-gmh4-mgqw,CVE-2018-19361,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.6.5
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14893,HIGH,True,2020-05-15T18:59:07Z,-98206150000,2.9.0.pr1,1488480371000,2017-03-02,2.9.9.3,1565055748000,2019-08-05,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-qmqc-x3r4-6v39,CVE-2019-14893,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14061,HIGH,True,2020-06-18T14:44:50Z,-101128493000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.4,1586632895000,2020-04-11,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-c2q3-4qrh-fm48,CVE-2020-14061,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-12023,HIGH,True,2020-06-15T18:44:51Z,-139067362000,2.7.0,1452406209000,2016-01-09,2.9.5,1522077556000,2018-03-26,2.6.5,1453179329000.0,2016-01-18,2.17.2,GHSA-6wqp-v4v6-c87c,CVE-2018-12023,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.6.5
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11112,HIGH,True,2020-06-10T21:12:41Z,-100460564000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-58pp-9c76-5625,CVE-2020-11112,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9546,CRITICAL,True,2020-04-23T21:08:40Z,-96313123000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-5p34-5m6p-p58g,CVE-2020-9546,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14195,HIGH,True,2020-06-18T14:44:43Z,-101128486000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.4,1586632895000,2020-04-11,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-mc6h-4qgp-37qh,CVE-2020-14195,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14060,HIGH,True,2020-06-18T14:44:46Z,-101128489000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.4,1586632895000,2020-04-11,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-j823-4qch-3rgm,CVE-2020-14060,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10968,HIGH,True,2020-05-15T18:58:54Z,-98206137000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-rf6r-2c4q-2vwg,CVE-2020-10968,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14062,HIGH,True,2020-06-18T14:44:48Z,-101128491000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.4,1586632895000,2020-04-11,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-c265-37vj-cwcc,CVE-2020-14062,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11113,HIGH,True,2020-05-15T18:58:47Z,-98206130000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-9vvp-fxw6-jcxr,CVE-2020-11113,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11111,HIGH,True,2020-05-15T18:58:50Z,-98206133000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-v3xw-c963-f5hc,CVE-2020-11111,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11619,HIGH,True,2020-05-15T18:58:44Z,-98206127000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-27xj-rqx5-2255,CVE-2020-11619,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10672,HIGH,True,2020-04-23T16:32:59Z,-96296582000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-95cm-88f5-f2c7,CVE-2020-10672,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-fgh7-phh7-cj6x,HIGH,True,2023-03-19T00:30:25Z,-115068541000,2.10.0.pr1,1563509933000,2019-07-18,2.13.0,1633035265000,2021-09-30,2.7.9.6,1564117284000.0,2019-07-25,2.17.2,GHSA-3x8x-79m2-3w2w,"CGA-fgh7-phh7-cj6x, CVE-2021-46877",http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.9.6
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10969,HIGH,True,2020-04-23T21:36:03Z,-96314766000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-758m-v56v-grj4,CVE-2020-10969,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11620,HIGH,True,2020-04-23T20:19:02Z,-96310145000,2.9.0.pr1,1488480371000,2017-03-02,2.9.10.3,1582427242000,2020-02-22,2.8.8,1491362997000.0,2017-04-04,2.17.2,GHSA-h4rc-386g-6m85,CVE-2020-11620,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.8
ktorio/ktor,ktorio,ktor,0,io.ktor:ktor,io.ktor,ktor,CVE-2022-38180,MODERATE,True,2022-08-13T00:00:43Z,-191168000,1.0.0-rc,1542306855000,2018-11-15,2.0.3,1656411532000,2022-06-28,2.1.0,1660157675000.0,2022-08-10,3.0.0-beta-2,GHSA-hccx-cg4v-hrjx,CVE-2022-38180,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,io.ktor:ktor:2.1.0
ktorio/ktor,ktorio,ktor,0,io.ktor:ktor,io.ktor,ktor,CVE-2022-38179,MODERATE,True,2022-08-13T00:00:43Z,-191168000,1.0.0-rc,1542306855000,2018-11-15,2.0.3,1656411532000,2022-06-28,2.1.0,1660157675000.0,2022-08-10,3.0.0-beta-2,GHSA-v866-gwf5-w92f,CVE-2022-38179,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,io.ktor:ktor:2.1.0
ktorio/ktor,ktorio,ktor,0,io.ktor:ktor-client-cio,io.ktor,ktor-client-cio,CVE-2020-5207,LOW,True,2020-01-27T19:28:40Z,-1119623000,1.0.0-rc,1542306924000,2018-11-15,1.3.0-rc2,1577566653000,2019-12-28,1.3.0,1579033697000.0,2020-01-14,3.0.0-beta-2,GHSA-xrr9-rh8p-433v,CVE-2020-5207,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,io.ktor:ktor-client-cio:1.3.0
ktorio/ktor,ktorio,ktor,0,io.ktor:ktor-client-core,io.ktor,ktor-client-core,CVE-2019-19703,MODERATE,True,2020-02-12T18:45:50Z,-2498553000,1.0.0-rc,1542307056000,2018-11-15,1.3.0-rc2,1577566729000,2019-12-28,1.3.0,1579034597000.0,2020-01-14,3.0.0-beta-2,GHSA-xwgq-pcqx-hpmv,CVE-2019-19703,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,io.ktor:ktor-client-core:1.3.0
ktorio/ktor,ktorio,ktor,0,io.ktor:ktor-server-cio,io.ktor,ktor-server-cio,CVE-2020-5207,LOW,True,2020-01-27T19:28:40Z,-1119049000,1.0.0-rc,1542308618000,2018-11-15,1.3.0-rc2,1577566973000,2019-12-28,1.3.0,1579034271000.0,2020-01-14,3.0.0-beta-2,GHSA-xrr9-rh8p-433v,CVE-2020-5207,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,io.ktor:ktor-server-cio:1.3.0
hawtio/hawtio,hawtio,hawtio,0,io.hawt:project,io.hawt,project,CVE-2017-2594,HIGH,True,2022-05-13T01:36:55Z,-220183430000,1.0,1362502162000,2013-03-05,1.4.68,1483525296000,2017-01-04,2.0.0,1432222385000.0,2015-05-21,4.1.0,GHSA-9g8w-pjpr-prr4,CVE-2017-2594,git@github.com:hawtio/hawtio.git,https://github.com/hawtio/hawtio,https://api.github.com/repos/hawtio/hawtio,io.hawt:project:2.0.0
hawtio/hawtio,hawtio,hawtio,0,io.hawt:project,io.hawt,project,CVE-2017-2589,CRITICAL,True,2022-05-13T01:36:55Z,-220183430000,1.0,1362502162000,2013-03-05,1.4.68,1483525296000,2017-01-04,2.0.0,1432222385000.0,2015-05-21,4.1.0,GHSA-m4j5-hgqq-5jf2,CVE-2017-2589,git@github.com:hawtio/hawtio.git,https://github.com/hawtio/hawtio,https://api.github.com/repos/hawtio/hawtio,io.hawt:project:2.0.0
hawtio/hawtio,hawtio,hawtio,0,io.hawt:project,io.hawt,project,CVE-2023-33544,MODERATE,True,2023-06-01T15:30:59Z,-9885190000,1.0,1362502162000,2013-03-05,2.17.2,1682656526000,2023-04-27,3.0-M1,1675748269000.0,2023-02-06,4.1.0,GHSA-p223-c4w6-q454,CVE-2023-33544,git@github.com:hawtio/hawtio.git,https://github.com/hawtio/hawtio,https://api.github.com/repos/hawtio/hawtio,io.hawt:project:3.0-M1
hawtio/hawtio,hawtio,hawtio,0,io.hawt:project,io.hawt,project,CVE-2017-7556,HIGH,True,2022-05-13T01:36:16Z,-220183391000,1.0,1362502162000,2013-03-05,1.5.X,1508917924000,2017-10-25,2.0.0,1432222385000.0,2015-05-21,4.1.0,GHSA-q4q2-fvwf-6ghv,CVE-2017-7556,git@github.com:hawtio/hawtio.git,https://github.com/hawtio/hawtio,https://api.github.com/repos/hawtio/hawtio,io.hawt:project:2.0.0
jenkinsci/nexus-platform-plugin,jenkinsci,nexus-platform-plugin,2,org.sonatype.nexus.ci:nexus-jenkins-plugin,org.sonatype.nexus.ci,nexus-jenkins-plugin,CVE-2023-50766,HIGH,False,2023-12-13T18:31:04Z,28374806871,1.2.20170404-163441.794de4c,1491349248000,2017-04-04,3.17.518.v9cb_3ff833922,1694195104000,2023-09-08,,,,3.17.518.v9cb_3ff833922,GHSA-4gfc-72gw-v385,CVE-2023-50766,https://github.com/jenkinsci/nexus-platform-plugin,https://github.com/jenkinsci/nexus-platform-plugin,https://api.github.com/repos/jenkinsci/nexus-platform-plugin,
jenkinsci/nexus-platform-plugin,jenkinsci,nexus-platform-plugin,2,org.sonatype.nexus.ci:nexus-jenkins-plugin,org.sonatype.nexus.ci,nexus-jenkins-plugin,CVE-2023-50767,HIGH,False,2023-12-13T18:31:04Z,28374806871,1.2.20170404-163441.794de4c,1491349248000,2017-04-04,3.17.518.v9cb_3ff833922,1694195104000,2023-09-08,,,,3.17.518.v9cb_3ff833922,GHSA-9vrm-747r-668v,CVE-2023-50767,https://github.com/jenkinsci/nexus-platform-plugin,https://github.com/jenkinsci/nexus-platform-plugin,https://api.github.com/repos/jenkinsci/nexus-platform-plugin,
jenkinsci/nexus-platform-plugin,jenkinsci,nexus-platform-plugin,2,org.sonatype.nexus.ci:nexus-jenkins-plugin,org.sonatype.nexus.ci,nexus-jenkins-plugin,CVE-2023-50768,MODERATE,False,2023-12-13T18:31:04Z,28374806871,1.2.20170404-163441.794de4c,1491349248000,2017-04-04,3.17.518.v9cb_3ff833922,1694195104000,2023-09-08,,,,3.17.518.v9cb_3ff833922,GHSA-phjq-7xqp-2526,CVE-2023-50768,https://github.com/jenkinsci/nexus-platform-plugin,https://github.com/jenkinsci/nexus-platform-plugin,https://api.github.com/repos/jenkinsci/nexus-platform-plugin,
